"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"S4","KOR","69993","Korea, Rep.","JPN","Japan",2020,"Import",5,20168.785
"S4","KOR","69993","Korea, Rep.","JPN","Japan",2021,"Import",5,24261.138
"S4","KOR","69993","Korea, Rep.","KAZ","Kazakhstan",2017,"Import",5,11.877
"S4","KOR","69993","Korea, Rep.","KAZ","Kazakhstan",2018,"Import",5,6.366
"S4","KOR","69993","Korea, Rep.","KAZ","Kazakhstan",2019,"Import",5,0.065
"S4","KOR","69993","Korea, Rep.","KNA","St. Kitts and Nevis",2020,"Import",5,0.912
"S4","KOR","69993","Korea, Rep.","LTU","Lithuania",2021,"Import",5,0.384
"S4","KOR","69993","Korea, Rep.","MAC","Macao",2018,"Import",5,144
"S4","KOR","69993","Korea, Rep.","NLD","Netherlands",2019,"Import",5,1.582
"S4","KOR","69993","Korea, Rep.","NLD","Netherlands",2020,"Import",5,3.65
"S4","KOR","69993","Korea, Rep.","NLD","Netherlands",2021,"Import",5,3.681
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2015,"Import",5,202.903
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2016,"Import",5,5
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2017,"Import",5,136.816
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2018,"Import",5,78.037
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2019,"Import",5,142.339
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2020,"Import",5,12.081
"S4","KOR","69993","Korea, Rep.","OAS","Other Asia, nes",2021,"Import",5,3.051
"S4","KOR","69993","Korea, Rep.","PHL","Philippines",2018,"Import",5,1.035
"S4","KOR","69993","Korea, Rep.","PHL","Philippines",2020,"Import",5,0.029
"S4","KOR","69993","Korea, Rep.","PHL","Philippines",2021,"Import",5,0.03
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2015,"Import",5,55.58
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2016,"Import",5,30
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2018,"Import",5,19.341
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2019,"Import",5,46.097
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2020,"Import",5,61.648
"S4","KOR","69993","Korea, Rep.","SGP","Singapore",2021,"Import",5,39.231
"S4","KOR","69993","Korea, Rep.","USA","United States",2015,"Import",5,44519.076
"S4","KOR","69993","Korea, Rep.","USA","United States",2016,"Import",5,28749.554
"S4","KOR","69993","Korea, Rep.","USA","United States",2017,"Import",5,45514.368
"S4","KOR","69993","Korea, Rep.","USA","United States",2018,"Import",5,42983.178
"S4","KOR","69993","Korea, Rep.","USA","United States",2019,"Import",5,44248.474
"S4","KOR","69993","Korea, Rep.","USA","United States",2020,"Import",5,38039.556
"S4","KOR","69993","Korea, Rep.","USA","United States",2021,"Import",5,52957.734
"S4","KOR","69993","Korea, Rep.","ZAR","Congo, Dem. Rep.",2016,"Import",5,0.014
